Date,Year,MW,Holiday,Temp_avg,Temp_max,Temp_min,hPa,Hum,Visibility,Wind_avg,Wind_max,Rain,Storm,Fog,Day,Month,Day_Friday,Day_Monday,Day_Saturday,Day_Sunday,Day_Thursday,Day_Tuesday,Day_Wednesday,Month_April,Month_August,Month_December,Month_February,Month_January,Month_July,Month_June,Month_March,Month_May,Month_November,Month_October,Month_September,MW_pred_knr,MW_pred_lr,MW_pred_dtr,MW_pred_abr,MW_pred_rfr,MW_pred_etr,MW_pred_gbr,MW_pred_mlpr,MW_pred_vr,MW_pred_sr,MW_pred_etr_simp
2017-10-04,2017,1723.0,0,19.6,24.0,15.0,1005.1,60.0,10.0,19.4,42.4,0,0,0,Wednesday,October,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1664.5,1715.03125,1709.9872611464968,1614.266081871345,1696.1349453977396,1714.0917790845056,1684.110366294063,1725.1492933479167,1705.1133622411226,1714.52,1717.7253126405758
2017-10-05,2017,1688.0,0,21.4,25.0,19.0,1001.0,59.0,9.3,11.7,27.8,0,0,0,Thursday,October,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1644.35,1714.1484375,1709.9872611464968,1695.7613636363637,1681.3633943417694,1687.810257942271,1676.3557509036823,1730.6399544783355,1684.58682614202,1713.311835497835,1687.8171212121215
2017-10-06,2017,1695.0,0,19.1,25.0,14.6,1015.9,45.0,10.0,9.6,24.1,0,0,0,Friday,October,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1632.0,1721.837890625,1709.9872611464968,1635.3211009174313,1674.3638878098852,1707.090028097059,1662.5586619722494,1728.709397658295,1690.7269579534723,1694.13,1643.8183982683984
2017-10-07,2017,1604.0,0,16.1,24.0,14.0,1023.9,59.0,10.0,23.7,33.5,0,0,0,Saturday,October,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1656.45,1621.12109375,1578.5555555555557,1666.1675392670156,1607.13,1595.441097992916,1620.1135874360411,1635.6289808931201,1601.2855489964581,1625.9,1585.5
2017-10-08,2017,1453.0,0,17.3,21.0,14.5,1015.8,71.0,9.5,19.8,35.2,1,1,0,Sunday,October,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1608.0,1428.2265625,1453.0,1503.2270270270271,1449.6015,1452.790909090909,1443.2221938985144,1504.3472341778852,1451.1962045454545,1480.14,1453.1666666666665
2017-10-09,2017,1639.0,1,18.4,22.0,15.3,1010.9,67.0,9.7,9.8,18.3,1,1,0,Monday,October,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1613.45,1459.658203125,1639.0,1487.5473684210526,1583.38,1639.0,1505.5221958112916,1515.2739490044362,1611.19,1582.22,1639.0
2017-10-10,2017,1701.0,0,16.9,22.2,14.5,1015.4,55.0,9.8,10.7,18.3,1,0,0,Tuesday,October,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1664.75,1684.453125,1709.9872611464968,1696.3860045146728,1694.2571809561132,1696.5776310075987,1673.4736180854557,1703.9129173359534,1695.417405981856,1701.634731884058,1699.0290178096755
2017-10-11,2017,1705.0,0,16.5,18.5,15.0,1018.2,63.0,10.0,25.6,33.5,0,0,0,Wednesday,October,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1629.2,1729.96484375,1709.9872611464968,1722.8589743589744,1727.94,1690.9482266791326,1710.1565664035493,1745.8154822455786,1709.4441133395662,1696.58,1694.948787878788
2017-10-12,2017,1745.0,1,13.8,18.4,11.9,1021.1,74.0,8.7,25.0,38.9,1,0,0,Thursday,October,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1742.45,1549.02734375,1745.0,1711.5657894736842,1724.31,1745.0,1761.8565053175366,1634.5428551423088,1734.655,1725.4806655844156,1745.0
2017-10-13,2017,1744.0,0,13.8,18.0,11.0,1021.4,65.0,9.8,12.6,24.1,1,0,0,Friday,October,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1674.55,1696.61328125,1758.5,1769.5833333333333,1738.49,1744.0,1755.7124083174554,1721.9909857517175,1741.245,1753.547142857143,1744.7621212121212
2017-10-14,2017,1602.0,0,16.8,23.0,11.4,1020.8,44.0,10.0,10.6,22.2,0,0,0,Saturday,October,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1631.35,1607.4765625,1610.0625,1722.8589743589744,1615.533333333333,1601.9247028728846,1611.5748399765118,1616.0399782073382,1608.729018103109,1585.89,1602.1636363636364
2017-10-15,2017,1416.0,0,17.9,23.4,13.5,1020.5,62.0,10.0,9.8,16.5,0,0,0,Sunday,October,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1611.7,1443.4296875,1445.2272727272727,1506.8029850746268,1432.81,1415.905404040404,1432.6219483346538,1533.2049476812476,1424.357702020202,1440.97,1415.8939393939393
2017-10-16,2017,1400.0,0,20.8,25.0,16.8,1016.0,64.0,10.0,14.3,20.6,0,0,0,Monday,October,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1590.8,1677.099609375,1654.4634146341464,1518.9107551487414,1476.698333333333,1400.0,1604.3475650941218,1666.6828064959313,1438.3491666666664,1476.33,1414.4644444444443
2017-10-17,2017,1610.0,0,21.1,25.6,19.2,1011.4,80.0,10.0,9.3,14.8,0,0,0,Tuesday,October,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1647.25,1702.814453125,1709.9872611464968,1670.4907407407406,1646.4253638357256,1613.2833982683983,1678.3789983298075,1724.2167454218184,1629.8543810520619,1658.17,1618.5695611963793
2017-10-18,2017,1651.0,0,19.8,24.5,17.0,1008.3,92.0,7.4,10.0,31.7,1,1,1,Wednesday,October,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1625.05,1686.998046875,1709.9872611464968,1691.5588235294117,1677.5523878205129,1652.343779220779,1688.251230231436,1688.1808900159872,1664.948083520646,1688.6693422459896,1653.278613053613
2017-10-19,2017,1611.0,0,16.8,21.6,12.5,1014.3,58.0,9.7,12.2,33.5,1,1,0,Thursday,October,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1644.25,1692.294921875,1709.9872611464968,1723.6203703703704,1640.7656159420287,1618.973513632995,1666.1926438505525,1689.7230665183256,1629.869564787512,1622.76,1614.2631060606059
2017-10-20,2017,1680.0,0,17.4,22.0,13.0,1014.0,65.0,10.0,17.6,29.4,0,0,0,Friday,October,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1600.65,1708.998046875,1709.9872611464968,1696.3860045146728,1679.2213785183642,1681.225471053776,1668.0433822452283,1726.1709538870487,1680.2234247860702,1650.7256312070283,1679.8964443889447
2017-10-21,2017,1577.0,0,17.8,22.6,12.0,1014.2,60.0,9.7,13.7,33.5,1,0,0,Saturday,October,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1629.6,1608.181640625,1578.5555555555557,1696.3860045146728,1586.5514285714285,1579.5547245179064,1603.8753611969448,1613.8818916647385,1583.0530765446674,1618.13,1577.2242424242427
2017-10-22,2017,1415.0,0,12.9,19.0,9.0,1023.3,60.0,9.7,11.3,20.6,1,0,0,Sunday,October,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1738.5,1412.697265625,1546.6666666666667,1627.604761904762,1556.72,1508.5040404040403,1534.753147016879,1513.903972876593,1532.6120202020202,1521.49,1539.1272727272728
2017-10-23,2017,1644.0,0,15.3,19.1,11.0,1020.5,61.0,10.0,13.9,18.3,0,0,0,Monday,October,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1680.15,1640.76171875,1654.4634146341464,1750.9645093945721,1685.12,1595.7681818181818,1649.635839732751,1646.4079349688132,1640.4440909090908,1702.28,1767.0583333333336
2017-10-24,2017,1689.0,0,19.3,24.0,14.1,1016.2,61.0,10.0,13.7,22.2,1,0,0,Tuesday,October,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1562.75,1708.55078125,1709.9872611464968,1596.5674931129477,1681.4619050237397,1688.193132668011,1668.1695284290868,1710.7358486220915,1684.8275188458754,1710.391835497835,1684.9431371645367
2017-10-25,2017,1698.0,0,20.1,24.0,17.2,1013.5,72.0,10.0,14.4,22.2,0,0,0,Wednesday,October,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1638.0,1729.83203125,1709.9872611464968,1634.062937062937,1688.596522818303,1697.6833860202864,1666.88559637894,1743.1550756548681,1693.1399544192946,1667.3960197628458,1694.4315060431325
2017-10-26,2017,1705.0,0,20.8,25.0,19.0,1010.7,74.0,10.0,19.1,35.2,0,0,0,Thursday,October,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1656.85,1740.0078125,1709.9872611464968,1664.035864978903,1659.5476164797847,1680.2921062175137,1667.647464876114,1751.4882870809588,1669.9198613486492,1680.4345833333334,1679.9783003738685
2017-10-27,2017,1627.0,0,18.2,25.0,15.5,1009.1,80.0,9.2,17.2,29.4,1,0,0,Friday,October,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1627.25,1700.51171875,1709.9872611464968,1664.035864978903,1647.8902738095242,1636.2646396946009,1668.3035034478783,1724.3442615455347,1642.0774567520625,1650.1,1629.4494696969696
2017-10-28,2017,1575.0,0,17.3,20.5,13.0,1010.4,76.0,10.0,14.3,25.9,0,0,0,Saturday,October,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1689.5,1589.884765625,1578.5555555555557,1696.3860045146728,1584.4825,1575.7525455857271,1599.0289799056256,1615.4242483363096,1580.1175227928636,1624.18,1575.009090909091
2017-10-29,2017,1434.0,0,20.7,24.8,17.4,1009.6,79.0,10.0,15.7,29.4,0,0,0,Sunday,October,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1640.75,1449.623046875,1445.2272727272727,1499.0752688172042,1434.13,1433.8219047619045,1442.7265930480085,1541.3511440307225,1433.9759523809523,1433.55,1433.6030303030302
2017-10-30,2017,1657.0,0,19.1,25.0,14.0,1012.1,52.0,9.0,11.1,48.2,1,1,0,Monday,October,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1697.05,1643.259765625,1654.4634146341464,1609.2492307692307,1640.842264957265,1657.1468181818182,1625.318098414685,1614.1627807105017,1648.9945415695415,1635.28,1659.5043460925037
2017-10-31,2017,1718.0,0,21.1,26.0,16.5,1016.6,35.0,10.0,7.2,13.0,0,0,0,Tuesday,October,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1653.9,1718.439453125,1709.9872611464968,1634.7552870090635,1642.650359472399,1654.5694959984198,1653.7613735305338,1715.7720620293776,1648.6099277354094,1660.2,1659.5203463203463
2017-11-01,2017,1736.0,0,20.9,27.0,19.0,1016.4,60.0,10.0,15.9,27.8,0,0,0,Wednesday,November,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1629.35,1723.3896484375,1709.9872611464968,1603.5462962962963,1721.7172869065803,1724.8646097884814,1692.614579174804,1748.7603036835576,1723.290948347531,1727.6117012987013,1734.3173863636366
2017-11-02,2017,1737.0,0,19.4,23.6,16.0,1011.5,69.0,8.9,23.7,53.5,1,1,0,Thursday,November,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1637.5,1700.4462890625,1709.9872611464968,1634.7552870090635,1705.6458754995008,1723.0870616800366,1693.964981317504,1706.7756576559755,1714.3664685897688,1734.6956785714285,1729.6052097902102
2017-11-03,2017,1727.0,0,20.3,25.0,15.5,1008.7,61.0,10.0,9.1,14.8,0,0,0,Friday,November,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1618.4,1684.7392578125,1709.9872611464968,1634.7552870090635,1719.3091450618094,1716.798164232574,1690.70750115717,1719.9205768216793,1718.0536546471917,1733.92025,1721.2273229388898
2017-11-04,2017,1633.0,0,20.2,25.2,16.0,1012.6,44.0,10.0,11.9,25.9,0,0,0,Saturday,November,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1616.9,1597.9814453125,1610.0625,1634.7552870090635,1622.0647619047618,1627.4513095238094,1614.5343485446363,1622.12173833507,1624.7580357142856,1612.55,1632.8409090909095
2017-11-05,2017,1475.0,0,20.1,23.0,17.5,1017.5,60.0,10.0,12.8,20.6,0,0,0,Sunday,November,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1584.55,1442.0322265625,1445.2272727272727,1491.8251366120219,1407.96,1421.7384343434344,1414.807820201307,1546.1795442354774,1414.849217171717,1472.22,1420.862121212121
2017-11-06,2017,1717.0,0,21.6,24.0,19.5,1018.1,64.0,10.0,15.0,22.2,1,0,0,Monday,November,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1621.75,1675.5224609375,1654.4634146341464,1603.5462962962963,1700.395974025974,1712.7828225436176,1670.8560263657228,1677.6690125990744,1706.5893982847958,1705.33,1716.3771349862257
2017-11-07,2017,1717.0,0,20.8,24.5,20.0,1015.9,69.0,9.7,17.8,37.0,1,0,0,Tuesday,November,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1674.55,1711.3466796875,1709.9872611464968,1696.3860045146728,1712.4401969696971,1713.7983941857808,1703.5283825905276,1735.1009582230845,1713.119295577739,1740.1473333333333,1713.6991175491175
2017-11-08,2017,1730.0,0,21.5,27.0,18.5,1010.8,74.0,9.8,14.8,27.8,1,0,0,Wednesday,November,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1650.15,1713.6572265625,1709.9872611464968,1686.5766423357663,1693.168655700268,1704.9818278400535,1689.832158660205,1739.099223728477,1699.0752417701606,1712.4875,1682.0930735930738
2017-11-09,2017,1698.0,0,22.8,27.0,18.0,1010.9,45.0,10.0,10.0,14.8,0,0,0,Thursday,November,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1703.0,1721.2666015625,1735.3181818181818,1696.7922077922078,1700.9967819165004,1693.7177245702803,1678.653877431409,1736.4429492317922,1697.3572532433905,1654.538043478261,1699.1942424242425
2017-11-10,2017,1712.0,0,24.1,29.0,19.0,1010.9,37.0,10.0,9.6,14.8,0,0,0,Friday,November,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1688.3,1727.3232421875,1735.3181818181818,1709.352668213457,1706.8753617756508,1710.9503655466312,1704.3441691362016,1737.0821828475782,1708.912863661141,1678.9788888888888,1712.6030303030302
2017-11-11,2017,1607.0,0,20.6,29.4,14.5,1011.9,39.0,10.0,12.0,18.3,0,0,0,Saturday,November,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1653.6,1588.3310546875,1610.0625,1692.1214953271028,1607.43,1608.9434569723203,1610.5451730328205,1609.6048915469128,1608.18672848616,1581.36,1606.6469696969698
2017-11-12,2017,1459.0,0,20.8,25.0,15.0,1011.7,48.0,10.0,7.2,14.8,0,0,0,Sunday,November,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1668.7,1422.9248046875,1445.2272727272727,1506.8029850746268,1424.71,1443.9299350649349,1431.542047894749,1523.0090199438123,1434.3199675324674,1444.65,1427.8727272727272
2017-11-13,2017,1715.0,0,22.9,27.0,18.9,1012.3,58.0,10.0,16.5,38.9,0,0,0,Monday,November,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1751.9,1672.8193359375,1735.3181818181818,1645.4778325123152,1679.5191666666665,1644.1663028007342,1646.4050773123934,1670.931002527198,1661.8427347337004,1646.421,1731.2139393939394
2017-11-14,2017,1778.0,0,23.9,30.0,19.1,1010.6,62.0,10.0,18.5,37.0,0,0,0,Tuesday,November,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1778.75,1714.7568359375,1735.3181818181818,1695.1984732824428,1753.2495238095237,1687.873196828971,1714.5445251331012,1726.340768735395,1720.5613603192473,1707.16,1754.9136363636364
2017-11-15,2017,1758.0,0,24.8,30.0,20.0,1002.5,59.0,9.2,13.5,33.5,1,1,0,Wednesday,November,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1759.6,1704.3134765625,1728.6,1737.4260869565217,1755.63,1758.135294117647,1740.2489826258818,1701.5750416708108,1756.8826470588235,1789.6695000000002,1758.209090909091
2017-11-16,2017,1691.0,0,17.3,28.4,12.6,1012.8,57.0,9.8,13.0,24.1,1,1,0,Thursday,November,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1604.1,1653.9267578125,1709.9872611464968,1722.822033898305,1664.3182054104045,1678.2611447586387,1676.1916847944099,1675.3725542479679,1671.2896750845216,1700.4916666666666,1670.7576948051947
2017-11-17,2017,1741.0,0,21.1,25.0,15.0,1008.5,54.0,10.0,20.2,25.9,0,0,0,Friday,November,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1627.4,1705.0224609375,1709.9872611464968,1634.062937062937,1704.5703055416807,1698.8648966138658,1688.6320996300212,1725.3346211801259,1701.7176010777732,1702.4045652173913,1698.1904545454547
2017-11-18,2017,1637.0,0,15.8,25.2,11.0,1011.4,41.0,10.0,12.8,20.6,0,0,0,Saturday,November,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1652.95,1546.6884765625,1610.0625,1722.8589743589744,1635.85,1633.993552079234,1650.8709775273574,1590.7243055115405,1634.9217760396168,1610.82,1637.0
2017-11-19,2017,1442.0,0,19.9,26.0,14.0,1008.0,34.0,10.0,15.7,29.4,0,0,0,Sunday,November,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1623.7,1416.3603515625,1445.2272727272727,1497.6686930091184,1434.14,1441.6255411255408,1421.9834801777822,1514.1866813820807,1437.8827705627705,1432.84,1442.0
2017-11-20,2017,1400.0,1,15.5,26.0,14.0,1013.4,69.0,8.2,20.4,33.5,1,0,0,Monday,November,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1630.0,1438.0498046875,1400.0,1487.5473684210526,1442.9,1400.0,1443.46346050244,1536.8663452906903,1421.45,1404.61,1400.0
2017-11-21,2017,1615.0,0,16.5,19.2,13.0,1016.3,60.0,10.0,13.0,22.2,0,0,0,Tuesday,November,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1623.35,1663.0966796875,1709.9872611464968,1714.228125,1653.5759258241756,1632.4786602560694,1705.9194999851386,1703.80665419894,1643.0272930401225,1606.77,1617.3591873278235
2017-11-22,2017,1713.0,0,19.4,25.0,14.9,1014.0,54.0,10.0,20.7,27.8,0,0,0,Wednesday,November,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1599.35,1706.7021484375,1709.9872611464968,1627.604761904762,1697.197497127039,1703.396109631795,1687.9610471852382,1730.636735106376,1700.296803379417,1694.04,1709.3912406015036
2017-11-23,2017,1744.0,0,23.1,28.3,17.5,1005.8,45.0,10.0,23.3,37.0,1,0,0,Thursday,November,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1681.8,1729.6416015625,1860.8,1706.2242990654206,1723.0521794871793,1735.671825360794,1711.8967139172114,1733.1491572819914,1729.3620024239867,1752.857142857143,1743.8803030303031
2017-11-24,2017,1691.0,0,15.7,29.5,11.5,1015.7,43.0,10.0,13.0,29.4,0,0,0,Friday,November,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1643.05,1658.9873046875,1709.9872611464968,1723.6203703703704,1700.464880952381,1689.6872406391608,1701.163604634027,1701.8704680924254,1695.076060795771,1692.7968115942028,1690.7957575757575
2017-11-25,2017,1616.0,0,17.9,21.0,14.0,1017.5,50.0,10.0,12.2,16.5,0,0,0,Saturday,November,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1671.8,1589.7822265625,1610.0625,1696.3860045146728,1615.793333333333,1616.1173976780792,1618.3538778069824,1621.619903024165,1615.9553655057061,1591.33,1616.2515151515154
2017-11-26,2017,1503.0,0,21.5,26.0,16.5,1012.0,61.0,10.0,12.8,16.5,0,0,0,Sunday,November,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1581.9,1432.4560546875,1445.2272727272727,1503.0,1463.51,1500.773116883117,1444.9260630361325,1533.2634829383696,1482.1415584415586,1464.894,1503.0
2017-11-27,2017,1668.0,1,20.9,25.5,17.0,1012.4,49.0,10.0,20.0,42.4,0,0,0,Monday,November,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1699.2,1495.7255859375,1668.0,1484.987341772152,1545.32,1668.0,1568.0369573445385,1562.5773275274464,1606.6599999999999,1574.89,1668.0
2017-11-28,2017,1720.0,0,16.2,24.4,12.8,1021.8,61.0,10.0,21.9,33.5,0,0,0,Tuesday,November,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1654.9,1675.7509765625,1689.142857142857,1696.3860045146728,1710.3426357670107,1709.9089495295536,1696.3563699010092,1710.2970043783012,1710.1257926482822,1732.706666666667,1717.7503535353533
2017-11-29,2017,1778.0,0,20.4,24.0,15.5,1016.2,68.0,10.0,24.4,24.14216101694908,0,0,0,Wednesday,November,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1635.45,1723.0654296875,1709.9872611464968,1625.5342465753424,1742.4922386363635,1736.325719278851,1699.886128015384,1742.6046061485767,1739.4089789576074,1728.5137012987013,1767.9096917854874
2017-11-30,2017,1843.0,0,22.1,26.0,18.9,1013.2,63.0,10.0,20.9,29.4,0,0,0,Thursday,November,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1708.15,1734.1787109375,1709.9872611464968,1666.1675392670156,1705.831048589342,1706.918241204169,1683.0455501599686,1751.888473777283,1706.3746448967554,1729.3611111111113,1725.3836796536798
2017-12-01,2017,1730.0,0,21.7,26.0,18.8,1013.3,68.0,10.0,21.9,35.2,0,0,0,Friday,December,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1688.15,1772.9521484375,1709.9872611464968,1645.4778325123152,1721.2891452020203,1726.079011280044,1727.9083295034845,1784.3457525857075,1723.6840782410322,1726.9907012987014,1727.3385227272727
2017-12-02,2017,1668.0,0,21.9,24.6,19.6,1013.0,74.0,10.0,20.0,31.7,0,0,0,Saturday,December,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1679.7,1667.8056640625,1665.0,1691.0258899676376,1673.63,1666.9613636363636,1683.6301231837738,1682.0991101261332,1670.295681818182,1653.378868735431,1668.0
2017-12-03,2017,1432.0,0,21.2,25.0,19.8,1012.2,81.0,8.9,15.9,33.5,1,0,0,Sunday,December,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1649.25,1488.6455078125,1432.0,1543.2822822822823,1439.42,1432.5230303030303,1446.7572322585138,1583.3162793126926,1435.9715151515152,1439.11,1432.1257575757575
2017-12-04,2017,1635.0,0,19.7,24.0,16.0,1018.6,74.0,9.8,23.5,35.2,1,0,0,Monday,December,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1672.3,1709.7158203125,1654.4634146341464,1626.5333333333333,1639.7348333333334,1635.7044203397609,1647.9136348942764,1702.443544027546,1637.7196268365471,1592.86,1638.8332765845266
2017-12-05,2017,1742.0,0,20.7,24.0,17.2,1019.2,73.0,10.0,19.8,31.7,0,0,0,Tuesday,December,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1631.2,1757.5458984375,1709.9872611464968,1635.3211009174313,1699.885788669664,1738.1302505469016,1694.750420840062,1767.6045747903827,1719.0080196082827,1698.2364285714284,1731.5203469384148
2017-12-06,2017,1807.0,0,23.6,27.0,19.5,1013.3,71.0,10.0,16.3,29.4,0,0,0,Wednesday,December,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1730.25,1785.4130859375,1735.3181818181818,1692.119266055046,1795.8271078431371,1800.41756961504,1753.3213622074056,1788.3905496852833,1798.1223387290886,1806.0458823529414,1806.1839826839825
2017-12-07,2017,1844.0,0,23.5,28.0,19.0,1009.7,69.0,10.0,12.0,27.8,1,1,0,Thursday,December,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1720.45,1755.8701171875,1735.3181818181818,1706.2242990654206,1795.173012987013,1828.4667557628688,1723.4243740473382,1744.7398985600266,1811.819884374941,1805.7233333333334,1842.8909090909092
2017-12-08,2017,1647.0,1,24.8,33.0,20.8,1007.6,70.0,10.0,16.5,29.4,0,0,0,Friday,December,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1829.2,1605.4326171875,1647.0,1529.423076923077,1603.58,1647.0,1621.0940764822255,1678.9958929406998,1625.29,1619.43,1647.0
2017-12-09,2017,1707.0,0,29.3,36.1,22.4,1005.9,37.0,10.0,13.3,20.6,0,0,0,Saturday,December,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1713.9,1698.1767578125,1862.0,2003.5800865800866,1951.65,1910.290909090909,1926.1091394258267,1675.5956286436249,1930.9704545454547,1981.19,1901.1727272727273
2017-12-10,2017,1562.0,0,24.7,36.2,17.7,1006.3,40.0,10.0,12.4,24.1,0,0,0,Sunday,December,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1705.45,1481.7783203125,1562.0,1645.4778325123152,1556.24,1562.0,1542.9769007618472,1556.2376904397452,1559.12,1573.27,1562.0
2017-12-11,2017,1720.0,0,18.0,32.9,13.0,1015.3,53.0,10.0,20.7,33.5,0,0,0,Monday,December,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1715.6,1663.3896484375,1654.4634146341464,1668.2264150943397,1684.3434583333335,1716.6188888888885,1679.4846993368994,1669.3377621655657,1700.481173611111,1711.29,1719.1374675324676
2017-12-12,2017,1849.0,0,22.2,28.0,18.0,1013.6,61.0,10.0,19.6,25.9,0,0,0,Tuesday,December,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1659.9,1749.9716796875,1709.9872611464968,1693.7925531914893,1797.7961904761905,1823.4139597852761,1733.2797326380503,1757.414034760748,1810.6050751307334,1803.38,1843.1633333333334
2017-12-13,2017,1873.0,0,25.1,33.0,20.5,1010.6,57.0,8.7,10.0,18.3,1,0,0,Wednesday,December,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1757.25,1778.1337890625,1831.3333333333333,1761.7663157894738,1835.61,1873.0545454545454,1831.700946983812,1774.4723778687649,1854.3322727272725,1871.93,1873.1542780748664
2017-12-14,2017,1884.0,0,25.7,33.1,19.0,1010.9,49.0,10.0,11.7,18.3,1,0,0,Thursday,December,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1736.15,1788.4873046875,1878.25,1755.4165289256198,1851.7092857142854,1884.0136363636364,1822.084598791778,1773.7172897375885,1867.861461038961,1887.39,1884.0
2017-12-15,2017,1995.0,0,28.3,33.5,22.5,1010.2,44.0,10.0,8.9,16.5,0,0,0,Friday,December,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1747.1,1804.6240234375,1995.0,2002.6554307116105,1975.75,1995.0,1979.0536730015176,1788.108804366184,1985.375,1952.3,1995.0
